name,artist,album,id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
Doufej Dál,Karel Černoch,Pop Galerie,0IOr3rXeXiXJpRq9xb28Cv,0,0.54,0.664,7,-4.445,1,0.0661,0.787,0.0,0.127,0.87,111.773,audio_features,0IOr3rXeXiXJpRq9xb28Cv,spotify:track:0IOr3rXeXiXJpRq9xb28Cv,https://api.spotify.com/v1/tracks/0IOr3rXeXiXJpRq9xb28Cv,https://api.spotify.com/v1/audio-analysis/0IOr3rXeXiXJpRq9xb28Cv,141427,4,country
Why Me Lord,The Jordanaires,From The Pen Of Kris Kristofferson,3ZayKf5iqrbTGKnzRlnBHe,0,0.6,0.201,2,-14.927,1,0.0255,0.573,0.0,0.212,0.5,83.039,audio_features,3ZayKf5iqrbTGKnzRlnBHe,spotify:track:3ZayKf5iqrbTGKnzRlnBHe,https://api.spotify.com/v1/tracks/3ZayKf5iqrbTGKnzRlnBHe,https://api.spotify.com/v1/audio-analysis/3ZayKf5iqrbTGKnzRlnBHe,169213,3,country
Long Way To Go (Headed Home),Pat Green,Lucky Ones,0ubwaKfPrqknUgLRzxdXkK,6,0.585,0.886,4,-2.671,1,0.0348,0.0274,0.00169,0.162,0.56,114.984,audio_features,0ubwaKfPrqknUgLRzxdXkK,spotify:track:0ubwaKfPrqknUgLRzxdXkK,https://api.spotify.com/v1/tracks/0ubwaKfPrqknUgLRzxdXkK,https://api.spotify.com/v1/audio-analysis/0ubwaKfPrqknUgLRzxdXkK,237933,4,country
"Walkin' All Night - Live at Paul's Mall, Boston, MA, 4/1/73",Little Feat,Dixie Chicken (Deluxe Edition),7dLIMWpKypL7komqmX7rWO,2,0.606,0.619,0,-7.257,1,0.043,0.477,7.73e-05,0.448,0.746,125.997,audio_features,7dLIMWpKypL7komqmX7rWO,spotify:track:7dLIMWpKypL7komqmX7rWO,https://api.spotify.com/v1/tracks/7dLIMWpKypL7komqmX7rWO,https://api.spotify.com/v1/audio-analysis/7dLIMWpKypL7komqmX7rWO,214840,4,country
I'll Be Home for Christmas,Kenny Rogers,100 Holiday Hits,4hmdojwJcbDx0QcRTdFj1s,0,0.437,0.229,9,-10.99,1,0.0296,0.729,9.06e-05,0.129,0.127,61.786,audio_features,4hmdojwJcbDx0QcRTdFj1s,spotify:track:4hmdojwJcbDx0QcRTdFj1s,https://api.spotify.com/v1/tracks/4hmdojwJcbDx0QcRTdFj1s,https://api.spotify.com/v1/audio-analysis/4hmdojwJcbDx0QcRTdFj1s,164907,4,country
Des pas sur la neige,Georges Hamel,Le cowboy des temps modernes,5r7oV66s8kCoEmHIWcAail,1,0.635,0.365,2,-12.848,1,0.034,0.387,0.0,0.231,0.622,116.261,audio_features,5r7oV66s8kCoEmHIWcAail,spotify:track:5r7oV66s8kCoEmHIWcAail,https://api.spotify.com/v1/tracks/5r7oV66s8kCoEmHIWcAail,https://api.spotify.com/v1/audio-analysis/5r7oV66s8kCoEmHIWcAail,194400,4,country
God Only Knows,Crawford Bell,Welcome to C.B. Country,3opatRWeq9Z5qKKKBK9Cnd,0,0.663,0.363,2,-10.467,1,0.0337,0.667,0.0,0.196,0.614,116.131,audio_features,3opatRWeq9Z5qKKKBK9Cnd,spotify:track:3opatRWeq9Z5qKKKBK9Cnd,https://api.spotify.com/v1/tracks/3opatRWeq9Z5qKKKBK9Cnd,https://api.spotify.com/v1/audio-analysis/3opatRWeq9Z5qKKKBK9Cnd,161600,4,country
I'm Coming Down Lonely,The Kendalls,Heaven's Just A Sin Away,211OPaZtBcG0urABEE241H,0,0.546,0.305,6,-10.079,1,0.0319,0.582,4.7e-06,0.067,0.381,142.725,audio_features,211OPaZtBcG0urABEE241H,spotify:track:211OPaZtBcG0urABEE241H,https://api.spotify.com/v1/tracks/211OPaZtBcG0urABEE241H,https://api.spotify.com/v1/audio-analysis/211OPaZtBcG0urABEE241H,196840,3,country
The Christmas Song (Chestnuts Roasting On an Open Fire),Martina McBride,Weihnachten Klassiker 2022,4YDwmti4HXo86spjwM7dTS,0,0.404,0.288,10,-11.502,1,0.0289,0.657,0.0,0.142,0.113,135.591,audio_features,4YDwmti4HXo86spjwM7dTS,spotify:track:4YDwmti4HXo86spjwM7dTS,https://api.spotify.com/v1/tracks/4YDwmti4HXo86spjwM7dTS,https://api.spotify.com/v1/audio-analysis/4YDwmti4HXo86spjwM7dTS,220800,4,country
Mated - Switchblade Symphony Mix,Todd Rundgren,Reconstructed,1qnwHRtAZG0auYhbSOY9zG,0,0.534,0.713,5,-8.781,0,0.0685,0.157,0.59,0.19,0.459,147.468,audio_features,1qnwHRtAZG0auYhbSOY9zG,spotify:track:1qnwHRtAZG0auYhbSOY9zG,https://api.spotify.com/v1/tracks/1qnwHRtAZG0auYhbSOY9zG,https://api.spotify.com/v1/audio-analysis/1qnwHRtAZG0auYhbSOY9zG,296040,3,country
The Alley Crap Game,Tampa Red,"Chicago Moan Blues - Tampa Red in the 20's, Vol. 1",49R8djReGVHNEas94IONQZ,0,0.589,0.532,5,-14.68,0,0.951,0.988,1.39e-06,0.461,0.532,65.816,audio_features,49R8djReGVHNEas94IONQZ,spotify:track:49R8djReGVHNEas94IONQZ,https://api.spotify.com/v1/tracks/49R8djReGVHNEas94IONQZ,https://api.spotify.com/v1/audio-analysis/49R8djReGVHNEas94IONQZ,183560,3,country
Carolina Rain (Live in Copenhagen),Ryan Adams,Live After Deaf (Copenhagen),42iBmiBApINV6Ifj9ESM2M,0,0.518,0.302,9,-9.478,1,0.034,0.863,6.72e-05,0.674,0.365,118.497,audio_features,42iBmiBApINV6Ifj9ESM2M,spotify:track:42iBmiBApINV6Ifj9ESM2M,https://api.spotify.com/v1/tracks/42iBmiBApINV6Ifj9ESM2M,https://api.spotify.com/v1/audio-analysis/42iBmiBApINV6Ifj9ESM2M,322090,3,country
Haunted,Alysha Brooke,I Talk Country,356LOyZ9jgx5RTbx13jGO8,0,0.265,0.584,9,-8.857,1,0.0386,0.0127,0.000208,0.347,0.337,166.497,audio_features,356LOyZ9jgx5RTbx13jGO8,spotify:track:356LOyZ9jgx5RTbx13jGO8,https://api.spotify.com/v1/tracks/356LOyZ9jgx5RTbx13jGO8,https://api.spotify.com/v1/audio-analysis/356LOyZ9jgx5RTbx13jGO8,266493,4,country
End of the World,Roy Drusky,Burning Memories,4EQHZcvsvrIPzmaPmefWQu,6,0.539,0.144,0,-19.631,1,0.0344,0.935,1.46e-05,0.275,0.42,69.908,audio_features,4EQHZcvsvrIPzmaPmefWQu,spotify:track:4EQHZcvsvrIPzmaPmefWQu,https://api.spotify.com/v1/tracks/4EQHZcvsvrIPzmaPmefWQu,https://api.spotify.com/v1/audio-analysis/4EQHZcvsvrIPzmaPmefWQu,146647,4,country
Quittin' Time - Live - Ryman Auditorium,Mary Chapin Carpenter,Party Doll And Other Favorites,5eSp35lPLhuLaFEoy3AhiJ,10,0.445,0.23,2,-13.849,1,0.0309,0.95,3.29e-06,0.983,0.317,78.593,audio_features,5eSp35lPLhuLaFEoy3AhiJ,spotify:track:5eSp35lPLhuLaFEoy3AhiJ,https://api.spotify.com/v1/tracks/5eSp35lPLhuLaFEoy3AhiJ,https://api.spotify.com/v1/audio-analysis/5eSp35lPLhuLaFEoy3AhiJ,367200,4,country
Missing Missouri,Sara Evans,Real Fine Place,33pT3O8XO4t00GZ9r8m4dv,20,0.429,0.87,11,-3.527,1,0.0718,0.143,2.69e-06,0.0957,0.529,171.587,audio_features,33pT3O8XO4t00GZ9r8m4dv,spotify:track:33pT3O8XO4t00GZ9r8m4dv,https://api.spotify.com/v1/tracks/33pT3O8XO4t00GZ9r8m4dv,https://api.spotify.com/v1/audio-analysis/33pT3O8XO4t00GZ9r8m4dv,254160,4,country
One Good Thing About A Bad Thing,Anthony Armstrong Jones,Proud Mary,3Iyri3Oc149HQXkfkqnVGI,0,0.676,0.529,6,-14.062,1,0.0329,0.484,6.9e-06,0.0746,0.964,97.417,audio_features,3Iyri3Oc149HQXkfkqnVGI,spotify:track:3Iyri3Oc149HQXkfkqnVGI,https://api.spotify.com/v1/tracks/3Iyri3Oc149HQXkfkqnVGI,https://api.spotify.com/v1/audio-analysis/3Iyri3Oc149HQXkfkqnVGI,103733,4,country
Good Shepherd - Late Show - Live,Jorma Kaukonen,"2002-07-14 the Turning Point, Piermont, NY (Live)",6KK8HQ1R6KZrIM9f6pw0vc,0,0.41,0.5,9,-11.68,1,0.0434,0.613,0.0809,0.581,0.611,94.675,audio_features,6KK8HQ1R6KZrIM9f6pw0vc,spotify:track:6KK8HQ1R6KZrIM9f6pw0vc,https://api.spotify.com/v1/tracks/6KK8HQ1R6KZrIM9f6pw0vc,https://api.spotify.com/v1/audio-analysis/6KK8HQ1R6KZrIM9f6pw0vc,805920,4,country
Revelation,Ryan Langlois,It Was a Song,68zNSsEJXwDiZXChyYPhKH,0,0.416,0.686,9,-7.419,1,0.0395,0.013,0.00398,0.373,0.562,130.019,audio_features,68zNSsEJXwDiZXChyYPhKH,spotify:track:68zNSsEJXwDiZXChyYPhKH,https://api.spotify.com/v1/tracks/68zNSsEJXwDiZXChyYPhKH,https://api.spotify.com/v1/audio-analysis/68zNSsEJXwDiZXChyYPhKH,262154,4,country
It's Good to Be Me,Paul Costa,Walkin' in These Shoes,14wePQc566XFkfmBeKdA3Q,0,0.666,0.638,10,-8.498,1,0.0267,0.0806,0.000652,0.135,0.782,112.087,audio_features,14wePQc566XFkfmBeKdA3Q,spotify:track:14wePQc566XFkfmBeKdA3Q,https://api.spotify.com/v1/tracks/14wePQc566XFkfmBeKdA3Q,https://api.spotify.com/v1/audio-analysis/14wePQc566XFkfmBeKdA3Q,199933,4,country
It Don't Feel Like Sinnin' to Me - Re-Recorded,The Kendalls,The Kendalls,0q8dLu4FkjCrbTNZd6g8s4,13,0.62,0.469,7,-10.431,1,0.0239,0.696,1.92e-06,0.112,0.618,84.353,audio_features,0q8dLu4FkjCrbTNZd6g8s4,spotify:track:0q8dLu4FkjCrbTNZd6g8s4,https://api.spotify.com/v1/tracks/0q8dLu4FkjCrbTNZd6g8s4,https://api.spotify.com/v1/audio-analysis/0q8dLu4FkjCrbTNZd6g8s4,163440,4,country
Someday Soon,Firefall,The Complete Atlantic Albums,5mcdPnf2ktunNlpzO0VCIz,3,0.599,0.339,2,-12.966,1,0.026,0.263,0.0,0.111,0.171,103.312,audio_features,5mcdPnf2ktunNlpzO0VCIz,spotify:track:5mcdPnf2ktunNlpzO0VCIz,https://api.spotify.com/v1/tracks/5mcdPnf2ktunNlpzO0VCIz,https://api.spotify.com/v1/audio-analysis/5mcdPnf2ktunNlpzO0VCIz,242773,4,country
Blue And Gray,Poco,Blue And Gray,6gJxJxSPo7FILq4p0Q3DbA,4,0.488,0.341,0,-15.352,1,0.0257,0.00722,3.24e-05,0.141,0.211,75.956,audio_features,6gJxJxSPo7FILq4p0Q3DbA,spotify:track:6gJxJxSPo7FILq4p0Q3DbA,https://api.spotify.com/v1/tracks/6gJxJxSPo7FILq4p0Q3DbA,https://api.spotify.com/v1/audio-analysis/6gJxJxSPo7FILq4p0Q3DbA,279267,4,country
Lente In Athene,Cora Marie,20 Goue Treffers,6mZoRdpjmXjsxZMvdcvBKl,0,0.262,0.792,2,-4.676,1,0.0349,0.256,0.00101,0.468,0.53,167.746,audio_features,6mZoRdpjmXjsxZMvdcvBKl,spotify:track:6mZoRdpjmXjsxZMvdcvBKl,https://api.spotify.com/v1/tracks/6mZoRdpjmXjsxZMvdcvBKl,https://api.spotify.com/v1/audio-analysis/6mZoRdpjmXjsxZMvdcvBKl,192827,4,country
Do I Wait (Live in Copenhagen),Ryan Adams,Live After Deaf (Copenhagen),66IefeZk4KU1TQg2M01WcD,0,0.492,0.138,6,-15.537,0,0.0416,0.949,0.00116,0.662,0.153,126.864,audio_features,66IefeZk4KU1TQg2M01WcD,spotify:track:66IefeZk4KU1TQg2M01WcD,https://api.spotify.com/v1/tracks/66IefeZk4KU1TQg2M01WcD,https://api.spotify.com/v1/audio-analysis/66IefeZk4KU1TQg2M01WcD,290892,4,country
I Am Afraid,Pete Townshend,Psychoderelict,3nHtIQk9uTfpwxqszzlpCA,4,0.699,0.411,11,-16.785,0,0.0565,0.501,0.0,0.628,0.712,101.098,audio_features,3nHtIQk9uTfpwxqszzlpCA,spotify:track:3nHtIQk9uTfpwxqszzlpCA,https://api.spotify.com/v1/tracks/3nHtIQk9uTfpwxqszzlpCA,https://api.spotify.com/v1/audio-analysis/3nHtIQk9uTfpwxqszzlpCA,274560,4,country
The Humour is on Me Now,John Hogan,Buddy and Me & Back to Basics,7vIlU0n6iLe7WM7Hfi6bGn,2,0.743,0.825,9,-5.46,1,0.0433,0.406,0.0,0.342,0.902,125.013,audio_features,7vIlU0n6iLe7WM7Hfi6bGn,spotify:track:7vIlU0n6iLe7WM7Hfi6bGn,https://api.spotify.com/v1/tracks/7vIlU0n6iLe7WM7Hfi6bGn,https://api.spotify.com/v1/audio-analysis/7vIlU0n6iLe7WM7Hfi6bGn,171160,4,country
Ridin' My Thumb to Mexico - Re-Recorded,Johnny Rodriguez,Run for the Border,2IfMYYI6JDCpYQNcv4p7vn,3,0.686,0.727,2,-9.045,1,0.0319,0.333,0.0,0.129,0.75,90.342,audio_features,2IfMYYI6JDCpYQNcv4p7vn,spotify:track:2IfMYYI6JDCpYQNcv4p7vn,https://api.spotify.com/v1/tracks/2IfMYYI6JDCpYQNcv4p7vn,https://api.spotify.com/v1/audio-analysis/2IfMYYI6JDCpYQNcv4p7vn,129560,4,country
The Earth In One Cell,Nate Hall,A Great River,3hmbax78dMU35Q6clzHDsI,1,0.286,0.437,8,-6.146,0,0.0289,0.32,0.0013,0.0912,0.173,142.447,audio_features,3hmbax78dMU35Q6clzHDsI,spotify:track:3hmbax78dMU35Q6clzHDsI,https://api.spotify.com/v1/tracks/3hmbax78dMU35Q6clzHDsI,https://api.spotify.com/v1/audio-analysis/3hmbax78dMU35Q6clzHDsI,196693,3,country
Salome,Old 97's,Too Far To Care,2f9KVxhDj892tuGmRQ2Px0,28,0.511,0.571,5,-7.741,1,0.0279,0.0122,5.1e-05,0.108,0.503,127.777,audio_features,2f9KVxhDj892tuGmRQ2Px0,spotify:track:2f9KVxhDj892tuGmRQ2Px0,https://api.spotify.com/v1/tracks/2f9KVxhDj892tuGmRQ2Px0,https://api.spotify.com/v1/audio-analysis/2f9KVxhDj892tuGmRQ2Px0,247933,4,country
I've Been Talking to the Lord For You,Charlie Moore,A Tribute to Clyde Moody,7qkPe2VAsnJjemi03El3Co,0,0.476,0.263,2,-18.38,1,0.0531,0.943,0.0,0.158,0.544,127.299,audio_features,7qkPe2VAsnJjemi03El3Co,spotify:track:7qkPe2VAsnJjemi03El3Co,https://api.spotify.com/v1/tracks/7qkPe2VAsnJjemi03El3Co,https://api.spotify.com/v1/audio-analysis/7qkPe2VAsnJjemi03El3Co,128840,4,country
Mele Kalikimaka,Jake Owen,All I Want for Christmas Is You: Holiday Songs,2GhNQmG850rUMFdpXmlOlO,0,0.663,0.773,3,-5.139,1,0.0319,0.602,0.0,0.238,0.765,104.006,audio_features,2GhNQmG850rUMFdpXmlOlO,spotify:track:2GhNQmG850rUMFdpXmlOlO,https://api.spotify.com/v1/tracks/2GhNQmG850rUMFdpXmlOlO,https://api.spotify.com/v1/audio-analysis/2GhNQmG850rUMFdpXmlOlO,174413,4,country
The Race - Live,Kris Kristofferson,Broken Freedom Song: Live from San Francisco,2usWosz52JlC9r5tOF1tJe,2,0.56,0.228,7,-18.06,1,0.0405,0.767,3.26e-05,0.624,0.28,82.128,audio_features,2usWosz52JlC9r5tOF1tJe,spotify:track:2usWosz52JlC9r5tOF1tJe,https://api.spotify.com/v1/tracks/2usWosz52JlC9r5tOF1tJe,https://api.spotify.com/v1/audio-analysis/2usWosz52JlC9r5tOF1tJe,125147,4,country
Victim's of the Night,Lee Hazlewood,Lee Hazlewood Industries: There's a Dream I've Been Saving (1966-1971),6AgX10vBhqviCzECnXEftH,0,0.46,0.54,0,-14.422,1,0.0343,0.533,3.53e-06,0.3,0.767,91.337,audio_features,6AgX10vBhqviCzECnXEftH,spotify:track:6AgX10vBhqviCzECnXEftH,https://api.spotify.com/v1/tracks/6AgX10vBhqviCzECnXEftH,https://api.spotify.com/v1/audio-analysis/6AgX10vBhqviCzECnXEftH,158000,4,country
Zur rechten Zeit,Truck Stop,Cowboy Alarm,6OYX9qytaSwlE5crNnhOpi,2,0.707,0.755,7,-6.418,1,0.0232,0.0215,1.28e-05,0.0897,0.961,104.324,audio_features,6OYX9qytaSwlE5crNnhOpi,spotify:track:6OYX9qytaSwlE5crNnhOpi,https://api.spotify.com/v1/tracks/6OYX9qytaSwlE5crNnhOpi,https://api.spotify.com/v1/audio-analysis/6OYX9qytaSwlE5crNnhOpi,178467,4,country
Get Off the Stage,Chuck Prophet,The Land That Time Forgot,12UgJ8SdlQV0dSNqex68wn,9,0.6,0.484,4,-7.049,1,0.0345,0.714,1.2e-05,0.131,0.529,79.89,audio_features,12UgJ8SdlQV0dSNqex68wn,spotify:track:12UgJ8SdlQV0dSNqex68wn,https://api.spotify.com/v1/tracks/12UgJ8SdlQV0dSNqex68wn,https://api.spotify.com/v1/audio-analysis/12UgJ8SdlQV0dSNqex68wn,230387,4,country
Summer Ranges,Michael Martin Murphey,Take Me Back to the Range: Selections from Western Jubilee Recording Company,7l2mcbGDAPAMcJDg4fPyPw,0,0.516,0.259,2,-17.922,1,0.0436,0.87,0.0033,0.938,0.55,137.081,audio_features,7l2mcbGDAPAMcJDg4fPyPw,spotify:track:7l2mcbGDAPAMcJDg4fPyPw,https://api.spotify.com/v1/tracks/7l2mcbGDAPAMcJDg4fPyPw,https://api.spotify.com/v1/audio-analysis/7l2mcbGDAPAMcJDg4fPyPw,216280,4,country
Is It You - 2012 Remaster,Blue Rodeo,Cottage Rules Relax,5tPTHYMpCQO3IuDmEev9HK,0,0.439,0.367,0,-10.451,1,0.0294,0.0759,1.05e-05,0.168,0.305,146.216,audio_features,5tPTHYMpCQO3IuDmEev9HK,spotify:track:5tPTHYMpCQO3IuDmEev9HK,https://api.spotify.com/v1/tracks/5tPTHYMpCQO3IuDmEev9HK,https://api.spotify.com/v1/audio-analysis/5tPTHYMpCQO3IuDmEev9HK,235293,4,country
Försök förstå (Fly Away Little Paraquayo),Lasse Stefanz,20 Guldlåtar - Volym 3,0Q171nm8IH7C6aSJBJHXtL,2,0.598,0.677,11,-9.807,1,0.0256,0.15,0.0,0.122,0.688,112.322,audio_features,0Q171nm8IH7C6aSJBJHXtL,spotify:track:0Q171nm8IH7C6aSJBJHXtL,https://api.spotify.com/v1/tracks/0Q171nm8IH7C6aSJBJHXtL,https://api.spotify.com/v1/audio-analysis/0Q171nm8IH7C6aSJBJHXtL,237640,4,country
Waitress Song,First Aid Kit,Stay Gold,6RZdWo1wKkkWuGF1vpZSCD,36,0.309,0.718,4,-4.675,1,0.0469,0.0359,0.000587,0.331,0.34,181.574,audio_features,6RZdWo1wKkkWuGF1vpZSCD,spotify:track:6RZdWo1wKkkWuGF1vpZSCD,https://api.spotify.com/v1/tracks/6RZdWo1wKkkWuGF1vpZSCD,https://api.spotify.com/v1/audio-analysis/6RZdWo1wKkkWuGF1vpZSCD,244000,3,country
Peel Me A Nanner,Roy Drusky,Back to Back - Roy Drusky & Faron Young,4A2ahdZU3tXqxLuu75mxZV,0,0.8,0.601,4,-8.87,1,0.0318,0.664,1.96e-05,0.068,0.948,136.302,audio_features,4A2ahdZU3tXqxLuu75mxZV,spotify:track:4A2ahdZU3tXqxLuu75mxZV,https://api.spotify.com/v1/tracks/4A2ahdZU3tXqxLuu75mxZV,https://api.spotify.com/v1/audio-analysis/4A2ahdZU3tXqxLuu75mxZV,119867,4,country
I Don't Want to Tie You Down,Todd Rundgren,A Wizard / A True Star,7tJm5ctPojwDx2NZ3iuPm1,2,0.281,0.161,0,-17.838,1,0.0338,0.296,0.0355,0.167,0.405,83.801,audio_features,7tJm5ctPojwDx2NZ3iuPm1,spotify:track:7tJm5ctPojwDx2NZ3iuPm1,https://api.spotify.com/v1/tracks/7tJm5ctPojwDx2NZ3iuPm1,https://api.spotify.com/v1/audio-analysis/7tJm5ctPojwDx2NZ3iuPm1,116467,4,country
King Jesus,Big Joe Williams,Shake Your Boogie,40BZMRed29k0DIr8QmlFtT,0,0.47,0.166,10,-18.608,1,0.0701,0.87,0.468,0.442,0.593,85.665,audio_features,40BZMRed29k0DIr8QmlFtT,spotify:track:40BZMRed29k0DIr8QmlFtT,https://api.spotify.com/v1/tracks/40BZMRed29k0DIr8QmlFtT,https://api.spotify.com/v1/audio-analysis/40BZMRed29k0DIr8QmlFtT,103200,4,country
Cowboys & Outlaws,Logue & McCool,Cowboys & Outlaws,3HZSeFmauHtLfzTHQHcmn9,0,0.489,0.374,2,-10.439,1,0.0343,0.706,2.41e-06,0.0624,0.483,145.237,audio_features,3HZSeFmauHtLfzTHQHcmn9,spotify:track:3HZSeFmauHtLfzTHQHcmn9,https://api.spotify.com/v1/tracks/3HZSeFmauHtLfzTHQHcmn9,https://api.spotify.com/v1/audio-analysis/3HZSeFmauHtLfzTHQHcmn9,198973,3,country
Always Late (With Your Kisses),Willie Nelson,To Lefty From Willie,0nHFtXsqzY7gNkIfkrJkY1,9,0.545,0.362,7,-11.603,1,0.03,0.563,0.000435,0.218,0.394,103.47,audio_features,0nHFtXsqzY7gNkIfkrJkY1,spotify:track:0nHFtXsqzY7gNkIfkrJkY1,https://api.spotify.com/v1/tracks/0nHFtXsqzY7gNkIfkrJkY1,https://api.spotify.com/v1/audio-analysis/0nHFtXsqzY7gNkIfkrJkY1,142973,4,country
Goodbye Baby Blues,Big Bill Broonzy,Big Bill's Blues,539gMN3Lvjy4tcVUjQNyOC,0,0.533,0.138,4,-14.186,1,0.116,0.91,1.72e-06,0.297,0.394,81.378,audio_features,539gMN3Lvjy4tcVUjQNyOC,spotify:track:539gMN3Lvjy4tcVUjQNyOC,https://api.spotify.com/v1/tracks/539gMN3Lvjy4tcVUjQNyOC,https://api.spotify.com/v1/audio-analysis/539gMN3Lvjy4tcVUjQNyOC,248733,4,country
It's Amazing,Tyler Wood,My Hallelujah,0jqmmPY7qnFEEFunUZtNp5,11,0.612,0.719,11,-7.229,1,0.0582,0.00951,0.0,0.159,0.592,82.991,audio_features,0jqmmPY7qnFEEFunUZtNp5,spotify:track:0jqmmPY7qnFEEFunUZtNp5,https://api.spotify.com/v1/tracks/0jqmmPY7qnFEEFunUZtNp5,https://api.spotify.com/v1/audio-analysis/0jqmmPY7qnFEEFunUZtNp5,172547,4,country
Louie's Lee's Liquor Lounge,Dale Watson,Blackjack,51MDCNYEcRNftCsqbO91Fc,3,0.742,0.897,2,-5.502,1,0.0359,0.0954,0.00437,0.381,0.803,110.116,audio_features,51MDCNYEcRNftCsqbO91Fc,spotify:track:51MDCNYEcRNftCsqbO91Fc,https://api.spotify.com/v1/tracks/51MDCNYEcRNftCsqbO91Fc,https://api.spotify.com/v1/audio-analysis/51MDCNYEcRNftCsqbO91Fc,129467,4,country
I Can't Believe That You Stopped Loving Me,Ray Lynam,Hello Darlin',2P996Pl8M4OiO3VsljYgjf,2,0.472,0.368,7,-12.247,1,0.0313,0.626,0.0,0.314,0.671,116.636,audio_features,2P996Pl8M4OiO3VsljYgjf,spotify:track:2P996Pl8M4OiO3VsljYgjf,https://api.spotify.com/v1/tracks/2P996Pl8M4OiO3VsljYgjf,https://api.spotify.com/v1/audio-analysis/2P996Pl8M4OiO3VsljYgjf,161173,4,country
Cowboy Beat - Remix,The Bellamy Brothers,Let Your Love Flow (The Dance Mix Album),0ftwBtJ7J7Mdsbwlqb3HdE,4,0.546,0.897,7,-5.011,1,0.0278,0.0314,0.000579,0.275,0.793,148.45,audio_features,0ftwBtJ7J7Mdsbwlqb3HdE,spotify:track:0ftwBtJ7J7Mdsbwlqb3HdE,https://api.spotify.com/v1/tracks/0ftwBtJ7J7Mdsbwlqb3HdE,https://api.spotify.com/v1/audio-analysis/0ftwBtJ7J7Mdsbwlqb3HdE,243760,4,country
Am besten etwas mehr als alles,Jonny Hill,"Weit, weit weit ist es bis nach Lüdenscheid",1ALhLMrvzuN7hqENhONwlf,0,0.343,0.632,0,-5.146,1,0.0285,0.104,3.66e-05,0.0691,0.628,81.68,audio_features,1ALhLMrvzuN7hqENhONwlf,spotify:track:1ALhLMrvzuN7hqENhONwlf,https://api.spotify.com/v1/tracks/1ALhLMrvzuN7hqENhONwlf,https://api.spotify.com/v1/audio-analysis/1ALhLMrvzuN7hqENhONwlf,199733,4,country
All I Have To Offer You Is Me,Ray Lynam,The Collection,39SFQHxBDVUb5kheAxFfbL,0,0.516,0.203,5,-19.427,1,0.0333,0.943,0.0168,0.127,0.702,112.583,audio_features,39SFQHxBDVUb5kheAxFfbL,spotify:track:39SFQHxBDVUb5kheAxFfbL,https://api.spotify.com/v1/tracks/39SFQHxBDVUb5kheAxFfbL,https://api.spotify.com/v1/audio-analysis/39SFQHxBDVUb5kheAxFfbL,169227,4,country
Takin' Me Back,Troy Kemp,Takin' Me Back,7vfwqVbhwWK8dSVba68EYY,15,0.468,0.82,4,-5.653,0,0.0671,0.247,0.0,0.418,0.399,159.854,audio_features,7vfwqVbhwWK8dSVba68EYY,spotify:track:7vfwqVbhwWK8dSVba68EYY,https://api.spotify.com/v1/tracks/7vfwqVbhwWK8dSVba68EYY,https://api.spotify.com/v1/audio-analysis/7vfwqVbhwWK8dSVba68EYY,181055,4,country
There's Another Place I Can't Go,Charlie Rich,Twenty Golden Hits,1N0d8PAlTlHfTjKEGt9pAx,0,0.692,0.385,5,-11.692,1,0.0659,0.466,2.65e-05,0.557,0.702,133.531,audio_features,1N0d8PAlTlHfTjKEGt9pAx,spotify:track:1N0d8PAlTlHfTjKEGt9pAx,https://api.spotify.com/v1/tracks/1N0d8PAlTlHfTjKEGt9pAx,https://api.spotify.com/v1/audio-analysis/1N0d8PAlTlHfTjKEGt9pAx,154703,4,country
Can't Nobody,Mackenzie Carpenter,Sad Country Songs 2023,3cWxyPNgXcOzVOW1alafLy,0,0.49,0.616,1,-4.89,1,0.0269,0.031,0.0,0.0596,0.483,142.803,audio_features,3cWxyPNgXcOzVOW1alafLy,spotify:track:3cWxyPNgXcOzVOW1alafLy,https://api.spotify.com/v1/tracks/3cWxyPNgXcOzVOW1alafLy,https://api.spotify.com/v1/audio-analysis/3cWxyPNgXcOzVOW1alafLy,203773,4,country
Singing My Song,Lynn Anderson,Singing My Song,3dPQpiPXcgAKnGxXeYLe4k,1,0.439,0.22,8,-11.028,1,0.0287,0.791,0.000907,0.094,0.516,112.213,audio_features,3dPQpiPXcgAKnGxXeYLe4k,spotify:track:3dPQpiPXcgAKnGxXeYLe4k,https://api.spotify.com/v1/tracks/3dPQpiPXcgAKnGxXeYLe4k,https://api.spotify.com/v1/audio-analysis/3dPQpiPXcgAKnGxXeYLe4k,144280,4,country
Steal Your Heart,Jordan McIntosh,Steal Your Heart,5eW7xiGEA3lZvaWdNADEaE,5,0.497,0.678,2,-5.474,1,0.0351,0.00809,0.0,0.36,0.208,153.827,audio_features,5eW7xiGEA3lZvaWdNADEaE,spotify:track:5eW7xiGEA3lZvaWdNADEaE,https://api.spotify.com/v1/tracks/5eW7xiGEA3lZvaWdNADEaE,https://api.spotify.com/v1/audio-analysis/5eW7xiGEA3lZvaWdNADEaE,201960,4,country
